# X Y Sx Sy Sz
66.000000 54.848276 0.449171 -0.136651 0.882934
66.500000 55.136951 -0.477201 0.149996 -0.865899
66.500000 55.714301 0.457822 -0.150522 0.876209
67.000000 56.002976 -0.486627 0.160806 -0.858683
67.000000 56.580326 0.467991 -0.151444 0.870660
67.500000 56.869002 -0.493485 0.164127 -0.854128
67.500000 57.446352 0.483841 -0.141429 0.863653
68.000000 57.735027 -0.515104 0.156334 -0.842750
68.000000 58.312377 0.488123 -0.150017 0.859785
68.500000 58.601052 -0.521976 0.147142 -0.840173
68.500000 59.178403 0.507724 -0.139249 0.850192
69.000000 59.467078 -0.531937 0.150359 -0.833328
69.000000 60.044428 0.512460 -0.140546 0.847131
69.500000 60.333103 -0.536269 0.152052 -0.830239
69.500000 60.910453 0.523965 -0.135530 0.840888
70.000000 61.199129 -0.549825 0.139390 -0.823567
70.000000 61.776479 0.537189 -0.132618 0.832971
70.500000 62.065154 -0.564771 0.133146 -0.814436
70.500000 62.642504 0.552270 -0.115147 0.825675
71.000000 62.931179 -0.580732 0.111206 -0.806464
71.000000 63.508530 0.569022 -0.100136 0.816203
71.500000 63.797205 -0.594882 0.092383 -0.798486
71.500000 64.374555 0.590131 -0.078078 0.803523
72.000000 64.663230 -0.621081 0.075921 -0.780061
72.000000 65.240580 0.615552 -0.054923 0.786180
72.500000 65.529256 -0.645223 0.049208 -0.762408
72.500000 66.106606 0.635827 -0.030660 0.771222
73.000000 66.395281 -0.666288 0.017510 -0.745489
73.000000 66.972631 0.668401 0.010497 0.743727
73.500000 67.261306 -0.701412 -0.017003 -0.712554
73.500000 67.838657 0.700926 0.040729 0.712070
74.000000 68.127332 -0.737165 -0.053390 -0.673600
74.000000 68.704682 0.738713 0.083853 0.668783
74.500000 68.993357 -0.775576 -0.097561 -0.623670
74.500000 69.570707 0.774631 0.120868 0.620756
75.000000 69.859383 -0.800784 -0.142785 -0.581684
75.000000 70.436733 0.804038 0.164319 0.571421
75.500000 70.725408 -0.833414 -0.186649 -0.520177
75.500000 71.302758 0.835408 0.222230 0.502700
76.000000 71.591433 -0.868420 -0.231113 -0.438673
76.000000 72.168784 0.868446 0.259673 0.422341
76.500000 72.457459 -0.895124 -0.278347 -0.348246
76.500000 73.034809 0.898886 0.299152 0.320175
77.000000 73.323484 -0.919979 -0.312987 -0.235962
77.000000 73.900834 0.917655 0.342034 0.202290
77.500000 74.189510 -0.930667 -0.348886 -0.110168
77.500000 74.766860 0.926204 0.369325 0.075792
78.000000 75.055535 -0.928211 -0.371793 0.013962
78.000000 75.632885 0.920488 0.387010 -0.054088
78.500000 75.921560 -0.910693 -0.388184 0.141249
78.500000 76.498911 0.893538 0.405843 -0.192045
79.000000 76.787586 -0.873690 -0.394965 0.284022
79.000000 77.364936 0.856555 0.404572 -0.320366
79.500000 77.653611 -0.827788 -0.386411 0.406760
79.500000 78.230961 0.799695 0.404745 -0.443474
80.000000 78.519637 -0.760583 -0.386178 0.521900
80.000000 79.096987 0.734563 0.383165 -0.560001
80.500000 79.385662 -0.684337 -0.359138 0.634589
80.500000 79.963012 0.658742 0.349648 -0.666187
81.000000 80.251687 -0.608282 -0.318100 0.727190
81.000000 80.829038 0.575579 0.310172 -0.756638
81.500000 81.117713 -0.520849 -0.286252 0.804224
81.500000 81.695063 0.489217 0.275719 -0.827433
82.000000 81.983738 -0.435419 -0.239788 0.867705
82.000000 82.561088 0.401595 0.221378 -0.888658
82.500000 82.849764 -0.358607 -0.181863 0.915602
82.500000 83.427114 0.322060 0.174683 -0.930464
83.000000 83.715789 -0.265448 -0.127758 0.955623
83.000000 84.293139 0.225802 0.116531 -0.967178
83.500000 84.581814 -0.185818 -0.077399 0.979531
83.500000 85.159165 0.153367 0.052402 -0.986779
84.000000 85.447840 -0.098699 -0.013161 0.995030
84.000000 86.025190 0.055115 -0.014815 -0.998370
84.500000 86.313865 -0.007647 0.049814 0.998729
84.500000 86.891216 -0.028741 -0.064479 -0.997505
85.000000 87.179891 0.074038 0.113057 0.990826
85.000000 87.757241 -0.111224 -0.130930 -0.985133
85.500000 88.045916 0.161077 0.168451 0.972460
85.500000 88.623266 -0.204891 -0.187977 -0.960565
86.000000 88.911941 0.263528 0.229777 0.936886
86.000000 89.489292 -0.294047 -0.246480 -0.923463
86.500000 89.777967 0.344769 0.290638 0.892560
86.500000 90.355317 -0.380461 -0.305746 -0.872794
87.000000 90.643992 0.434777 0.345872 0.831470
87.000000 91.221343 -0.475155 -0.370178 -0.798246
87.500000 91.510018 0.520991 0.406614 0.750489
87.500000 92.087368 -0.556550 -0.421827 -0.715761
88.000000 92.376043 0.605871 0.455728 0.652098
88.000000 92.953393 -0.638440 -0.459988 -0.617095
88.500000 93.242068 0.673340 0.501611 0.543138
88.500000 93.819419 -0.705843 -0.510263 -0.491342
89.000000 94.108094 0.736340 0.540238 0.407364
89.000000 94.685444 -0.761854 -0.543555 -0.352317
89.500000 94.974119 0.780994 0.561990 0.272425
89.500000 95.551470 -0.796753 -0.561546 -0.223272
90.000000 95.840145 0.806486 0.575508 0.135538
90.000000 96.417495 -0.818065 -0.569842 -0.077786
90.500000 96.706170 0.818697 0.573562 -0.027607
90.500000 97.283520 -0.821684 -0.564083 0.081521
91.000000 97.572195 0.813829 0.553705 -0.176332
91.000000 98.149546 -0.807856 -0.543653 0.227619
91.500000 98.438221 0.791185 0.526764 -0.310719
91.500000 99.015571 -0.786824 -0.498920 0.363300
92.000000 99.304246 0.757477 0.479727 -0.442820
92.000000 99.881597 -0.745687 -0.463179 0.478974
92.500000 100.170272 0.712243 0.441047 -0.546065
92.500000 100.747622 -0.692412 -0.413594 0.591190
93.000000 101.036297 0.657765 0.390810 -0.643904
93.000000 101.613647 -0.633370 -0.364037 0.682876
93.500000 101.902323 0.585151 0.335541 -0.738249
93.500000 102.479673 -0.566588 -0.316219 0.760910
94.000000 102.768348 0.516303 0.289778 -0.805890
94.000000 103.345698 -0.493188 -0.263924 0.828921
94.500000 103.634373 0.442587 0.237212 -0.864782
35.500000 0.288675 -0.334491 -0.161084 0.928530
36.000000 0.577350 0.277429 0.124902 -0.952593
36.000000 1.154701 -0.256238 -0.102881 0.961123
36.500000 1.443376 0.212072 0.070149 -0.974733
36.500000 2.020726 -0.172891 -0.045499 0.983890
37.000000 2.309401 0.119030 0.001931 -0.992889
37.000000 2.886751 -0.083285 0.015986 0.996398
37.500000 3.175426 0.024177 -0.059041 -0.997963
37.500000 3.752777 0.009727 0.070612 0.997456
38.000000 4.041452 -0.073565 -0.118237 -0.990257
38.000000 4.618802 0.106593 0.139502 0.984468
38.500000 4.907477 -0.173838 -0.175059 -0.969090
38.500000 5.484828 0.207538 0.190453 0.959508
39.000000 5.773503 -0.276677 -0.237629 -0.931119
39.000000 6.350853 0.311586 0.244627 0.918189
39.500000 6.639528 -0.386563 -0.284349 -0.877334
39.500000 7.216878 0.429437 0.289816 0.855331
40.000000 7.505553 -0.507673 -0.326807 -0.797161
40.000000 8.082904 0.555531 0.312559 0.770514
40.500000 8.371579 -0.628374 -0.341658 -0.698867
40.500000 8.948929 0.661878 0.336584 0.669797
41.000000 9.237604 -0.730737 -0.358810 -0.580757
41.000000 9.814955 0.768022 0.335830 0.545308
41.500000 10.103630 -0.827009 -0.348226 -0.441356
41.500000 10.680980 0.863778 0.302933 0.402641
42.000000 10.969655 -0.908331 -0.306599 -0.284484
42.000000 11.547005 0.927246 0.271268 0.258125
42.500000 11.835681 -0.954255 -0.268388 -0.131779
42.500000 12.413031 0.969359 0.220596 0.108071
43.000000 12.701706 -0.979706 -0.199643 0.017853
43.000000 13.279056 0.989100 0.143356 -0.033617
43.500000 13.567731 -0.981269 -0.117225 0.152873
43.500000 14.145082 0.986128 0.060579 -0.154535
44.000000 14.433757 -0.963054 -0.024253 0.268216
44.000000 15.011107 0.965209 -0.042647 -0.257979
44.500000 15.299782 -0.932858 0.074009 0.352559
44.500000 15.877132 0.929723 -0.143733 -0.339053
45.000000 16.165808 -0.883529 0.176334 0.433916
45.000000 16.743158 0.879729 -0.246053 -0.406860
45.500000 17.031833 -0.831396 0.283828 0.477727
45.500000 17.609183 0.829083 -0.347876 -0.437725
46.000000 17.897858 -0.774368 0.385225 0.501953
46.000000 18.475209 0.767820 -0.450595 -0.455431
46.500000 18.763884 -0.710993 0.489191 0.505154
46.500000 19.341234 0.708671 -0.544161 -0.449081
47.000000 19.629909 -0.649297 0.581853 0.489755
47.000000 20.207259 0.638751 -0.646551 -0.417096
47.500000 20.495935 -0.577940 0.683475 0.445924
47.500000 21.073285 0.551177 -0.742177 -0.381283
48.000000 21.361960 -0.497926 0.773246 0.392633
48.000000 21.939310 0.481420 -0.819743 -0.310251
48.500000 22.227985 -0.423586 0.848802 0.316403
48.500000 22.805336 0.417796 -0.884911 -0.205862
49.000000 23.094011 -0.357341 0.911277 0.204652
49.000000 23.671361 0.350759 -0.931392 -0.097349
49.500000 23.960036 -0.281304 0.955853 0.084932
49.500000 24.537386 0.268868 -0.962886 0.023684
50.000000 24.826062 -0.207529 0.976686 -0.054918
50.000000 25.403412 0.189645 -0.968134 0.163560
50.500000 25.692087 -0.135527 0.970572 -0.199055
50.500000 26.269437 0.120307 -0.941307 0.315384
51.000000 26.558112 -0.084155 0.935283 -0.343750
51.000000 27.135463 0.068390 -0.895402 0.439976
51.500000 27.424138 -0.036909 0.877320 -0.478484
51.500000 28.001488 0.018958 -0.819875 0.572228
52.000000 28.290163 0.004602 0.793893 -0.608040
52.000000 28.867513 -0.014850 -0.725612 0.687943
52.500000 29.156189 0.040548 0.700305 -0.712691
52.500000 29.733539 -0.047791 -0.639208 0.767548
53.000000 30.022214 0.061029 0.608225 -0.791415
53.000000 30.599564 -0.061905 -0.547010 0.834834
53.500000 30.888239 0.066730 0.518162 -0.852675
53.500000 31.465590 -0.071010 -0.457627 0.886304
54.000000 31.754265 0.065575 0.435974 -0.897567
54.000000 32.331615 -0.058947 -0.374543 0.925334
54.500000 32.620290 0.057474 0.347798 -0.935806
54.500000 33.197640 -0.050887 -0.308195 0.949961
55.000000 33.486316 0.046438 0.282191 -0.958234
55.000000 34.063666 -0.038610 -0.241095 0.969733
55.500000 34.352341 0.032074 0.221205 -0.974700
55.500000 34.929691 -0.024511 -0.192357 0.981019
56.000000 35.218366 0.020684 0.170005 -0.985226
56.000000 35.795717 -0.011046 -0.143939 0.989525
56.500000 36.084392 -0.017863 0.130388 -0.991302
56.500000 36.661742 0.008591 -0.108216 0.994090
57.000000 36.950417 -0.024561 0.099844 -0.994700
57.000000 37.527767 0.028468 -0.081439 0.996272
57.500000 37.816443 -0.049988 0.065433 -0.996604
57.500000 38.393793 0.062515 -0.048936 0.996844
58.000000 38.682468 -0.080318 0.043938 -0.995800
58.000000 39.259818 0.080514 -0.038894 0.995994
58.500000 39.548493 -0.105599 0.036777 -0.993729
58.500000 40.125844 0.112824 -0.032883 0.993071
59.000000 40.414519 -0.140793 0.027517 -0.989657
59.000000 40.991869 0.136037 -0.030790 0.990225
59.500000 41.280544 -0.161922 0.029569 -0.986361
59.500000 41.857895 0.161836 -0.018655 0.986641
60.000000 42.146570 -0.193862 0.024070 -0.980734
60.000000 42.723920 0.196603 -0.027079 0.980109
60.500000 43.012595 -0.226003 0.028078 -0.973722
60.500000 43.589945 0.223916 -0.026150 0.974258
61.000000 43.878620 -0.254275 0.023161 -0.966855
61.000000 44.455971 0.250317 -0.018921 0.967979
61.500000 44.744646 -0.291415 0.022366 -0.956335
61.500000 45.321996 0.287407 -0.023132 0.957529
62.000000 45.610671 -0.311047 0.025320 -0.950057
62.000000 46.188022 0.310717 -0.028382 0.950079
62.500000 46.476697 -0.347293 0.041244 -0.936849
62.500000 47.054047 0.335508 -0.051423 0.940633
63.000000 47.342722 -0.384569 0.058044 -0.921269
63.000000 47.920072 0.373442 -0.051215 0.926239
63.500000 48.208747 -0.407127 0.067353 -0.910885
63.500000 48.786098 0.391971 -0.073436 0.917042
64.000000 49.074773 -0.429103 0.085681 -0.899183
64.000000 49.652123 0.421315 -0.083593 0.903054
64.500000 49.940798 -0.458255 0.104069 -0.882707
64.500000 50.518149 0.446422 -0.107121 0.888388
65.000000 50.806824 -0.487261 0.108407 -0.866501
65.000000 51.384174 0.462127 -0.113799 0.879482
65.500000 51.672849 -0.503476 0.129370 -0.854269
65.500000 52.250199 0.484349 -0.133022 0.864703
66.000000 52.538874 -0.516269 0.146645 -0.843778
66.000000 53.116225 0.494351 -0.137823 0.858267
66.500000 53.404900 -0.530931 0.151878 -0.833694
66.500000 53.982250 0.510141 -0.154429 0.846114
67.000000 54.270925 -0.547063 0.165378 -0.820593
67.000000 54.848276 0.518860 -0.166020 0.838583
67.500000 55.136951 -0.549291 0.173680 -0.817383
67.500000 55.714301 0.533237 -0.163196 0.830075
68.000000 56.002976 -0.556638 0.175602 -0.811984
68.000000 56.580326 0.548727 -0.180682 0.816243
68.500000 56.869002 -0.570089 0.183041 -0.800933
68.500000 57.446352 0.561851 -0.175640 0.808378
69.000000 57.735027 -0.584357 0.178692 -0.791578
69.000000 58.312377 0.570496 -0.168790 0.803769
69.500000 58.601052 -0.589403 0.177393 -0.788122
69.500000 59.178403 0.574803 -0.169279 0.800591
70.000000 59.467078 -0.599647 0.182648 -0.779143
70.000000 60.044428 0.579509 -0.159840 0.799138
70.500000 60.333103 -0.614921 0.158005 -0.772597
70.500000 60.910453 0.592100 -0.153953 0.791022
71.000000 61.199129 -0.621253 0.157982 -0.767519
71.000000 61.776479 0.602100 -0.144004 0.785327
71.500000 62.065154 -0.628721 0.145416 -0.763914
71.500000 62.642504 0.619426 -0.127858 0.774573
72.000000 62.931179 -0.649909 0.128103 -0.749138
72.000000 63.508530 0.631358 -0.104850 0.768371
72.500000 63.797205 -0.667181 0.099128 -0.738270
72.500000 64.374555 0.656349 -0.087308 0.749388
73.000000 64.663230 -0.689879 0.084226 -0.719008
73.000000 65.240580 0.677695 -0.058379 0.733022
73.500000 65.529256 -0.707742 0.054484 -0.704367
73.500000 66.106606 0.705593 -0.032892 0.707853
74.000000 66.395281 -0.737704 0.026074 -0.674620
74.000000 66.972631 0.739936 -0.000299 0.672677
74.500000 67.261306 -0.772251 -0.016539 -0.635102
74.500000 67.838657 0.766079 0.047997 0.640952
75.000000 68.127332 -0.800259 -0.056830 -0.596956
75.000000 68.704682 0.799837 0.091135 0.593258
75.500000 68.993357 -0.830732 -0.101574 -0.547327
75.500000 69.570707 0.832765 0.129921 0.538166
76.000000 69.859383 -0.862872 -0.147381 -0.483457
76.000000 70.436733 0.866700 0.175395 0.466977
76.500000 70.725408 -0.892241 -0.188001 -0.410562
76.500000 71.302758 0.891196 0.221030 0.396126
77.000000 71.591433 -0.917664 -0.236531 -0.319290
77.000000 72.168784 0.915223 0.265038 0.303515
77.500000 72.457459 -0.938686 -0.266263 -0.219025
77.500000 73.034809 0.936594 0.297265 0.185540
78.000000 73.323484 -0.947421 -0.303359 -0.101813
78.000000 73.900834 0.942342 0.328306 0.064856
78.500000 74.189510 -0.941673 -0.335900 0.020558
78.500000 74.766860 0.931495 0.357768 -0.065725
79.000000 75.055535 -0.922833 -0.355590 0.148106
79.000000 75.632885 0.910350 0.369487 -0.186393
79.500000 75.921560 -0.891047 -0.358685 0.278175
79.500000 76.498911 0.869953 0.373034 -0.322532
80.000000 76.787586 -0.838825 -0.363645 0.405136
80.000000 77.364936 0.815954 0.371064 -0.443318
80.500000 77.653611 -0.779160 -0.352594 0.518254
80.500000 78.230961 0.750882 0.359181 -0.554225
81.000000 78.519637 -0.708430 -0.335823 0.620766
81.000000 79.096987 0.673874 0.339426 -0.656265
81.500000 79.385662 -0.625893 -0.307017 0.716937
81.500000 79.963012 0.590439 0.297913 -0.750087
82.000000 80.251687 -0.548553 -0.268482 0.791838
82.000000 80.829038 0.511504 0.264408 -0.817589
82.500000 81.117713 -0.459048 -0.235162 0.856723
82.500000 81.695063 0.425084 0.223094 -0.877230
83.000000 81.983738 -0.366642 -0.183843 0.912017
83.000000 82.561088 0.330243 0.162178 -0.929859
83.500000 82.849764 -0.275841 -0.130559 0.952295
83.500000 83.427114 0.240556 0.108772 -0.964521
84.000000 83.715789 -0.186979 -0.078356 0.979234
84.000000 84.293139 0.154544 0.063635 -0.985934
84.500000 84.581814 -0.105125 -0.021966 0.994216
84.500000 85.159165 0.074399 -0.000655 -0.997228
85.000000 85.447840 -0.026754 0.047698 0.998503
85.000000 86.025190 -0.010066 -0.073944 -0.997212
85.500000 86.313865 0.061399 0.111084 0.991913
85.500000 86.891216 -0.089081 -0.134861 -0.986852
86.000000 87.179891 0.148015 0.179194 0.972616
86.000000 87.757241 -0.178270 -0.195952 -0.964273
86.500000 88.045916 0.232172 0.226383 0.945964
86.500000 88.623266 -0.274476 -0.245989 -0.929598
87.000000 88.911941 0.331661 0.296425 0.895619
87.000000 89.489292 -0.366298 -0.316720 -0.874936
87.500000 89.777967 0.417492 0.357351 0.835464
87.500000 90.355317 -0.452126 -0.370725 -0.811261
88.000000 90.643992 0.498166 0.415332 0.761137
88.000000 91.221343 -0.536778 -0.427087 -0.727644
88.500000 91.510018 0.590718 0.462634 0.661076
88.500000 92.087368 -0.621792 -0.476049 -0.621894
89.000000 92.376043 0.650858 0.510094 0.562306
89.000000 92.953393 -0.681472 -0.526903 -0.507907
89.500000 93.242068 0.711372 0.554345 0.432032
89.500000 93.819419 -0.738774 -0.559801 -0.375281
90.000000 94.108094 0.758618 0.584796 0.287249
90.000000 94.685444 -0.782687 -0.578939 -0.228539
90.500000 94.974119 0.793403 0.590379 0.148201
90.500000 95.551470 -0.804804 -0.586780 -0.089329
91.000000 95.840145 0.807191 0.590207 -0.009879
91.000000 96.417495 -0.808081 -0.585288 0.066661
91.500000 96.706170 0.799982 0.578687 -0.158591
91.500000 97.283520 -0.796116 -0.565428 0.215615
92.000000 97.572195 0.778439 0.551038 -0.300650
92.000000 98.149546 -0.771301 -0.530952 0.350976
92.500000 98.438221 0.745076 0.504272 -0.436545
92.500000 99.015571 -0.734201 -0.484672 0.475438
93.000000 99.304246 0.700837 0.462008 -0.543486
93.000000 99.881597 -0.684968 -0.439961 0.580735
93.500000 100.170272 0.642610 0.407820 -0.648641
93.500000 100.747622 -0.628148 -0.384695 0.676342
94.000000 101.036297 0.580228 0.355521 -0.732762
94.000000 101.613647 -0.558730 -0.338908 0.756942
94.500000 101.902323 0.515373 0.309378 -0.799172
94.500000 102.479673 -0.489481 -0.282624 0.824944
95.000000 102.768348 0.434012 0.254432 -0.864233
95.000000 103.345698 -0.415812 -0.229096 0.880122
95.500000 103.634373 0.360285 0.194939 -0.912246
36.500000 0.288675 -0.259181 -0.114206 0.959053
37.000000 0.577350 0.212369 0.071867 -0.974543
37.000000 1.154701 -0.177288 -0.056522 0.982535
37.500000 1.443376 0.127849 0.004813 -0.991782
37.500000 2.020726 -0.098139 0.014520 0.995067
38.000000 2.309401 0.043802 -0.062486 -0.997084
38.000000 2.886751 -0.003123 0.078690 0.996894
38.500000 3.175426 -0.061939 -0.128266 -0.989804
38.500000 3.752777 0.099527 0.147578 0.984030
39.000000 4.041452 -0.164539 -0.181610 -0.969507
39.000000 4.618802 0.199133 0.200554 0.959231
39.500000 4.907477 -0.265514 -0.247890 -0.931694
39.500000 5.484828 0.304060 0.266074 0.914742
40.000000 5.773503 -0.370080 -0.312032 -0.875030
40.000000 6.350853 0.420112 0.317497 0.850118
40.500000 6.639528 -0.484409 -0.359459 -0.797582
40.500000 7.216878 0.530545 0.361529 0.766693
41.000000 7.505553 -0.604115 -0.392643 -0.693452
41.000000 8.082904 0.655425 0.388765 0.647518
41.500000 8.371579 -0.712544 -0.420769 -0.561457
41.500000 8.948929 0.752663 0.400100 0.522894
42.000000 9.237604 -0.809168 -0.420641 -0.410255
42.000000 9.814955 0.846659 0.390197 0.361823
42.500000 10.103630 -0.886733 -0.397695 -0.235675
42.500000 10.680980 0.911323 0.358876 0.201738
43.000000 10.969655 -0.928539 -0.362844 -0.078477
43.000000 11.547005 0.949771 0.310096 0.042132
43.500000 11.835681 -0.952871 -0.292376 0.080947
43.500000 12.413031 0.965413 0.233679 -0.115637
44.000000 12.701706 -0.950885 -0.207727 0.229495
44.000000 13.279056 0.957462 0.147590 -0.247959
44.500000 13.567731 -0.922842 -0.124683 0.364441
44.500000 14.145082 0.930432 0.059724 -0.361564
45.000000 14.433757 -0.882576 -0.029920 0.469217
45.000000 15.011107 0.890798 -0.038034 -0.452804
45.500000 15.299782 -0.836522 0.071857 0.543201
45.500000 15.877132 0.834391 -0.143038 -0.532289
46.000000 16.165808 -0.777826 0.182501 0.601398
46.000000 16.743158 0.776015 -0.251856 -0.578247
46.500000 17.031833 -0.715211 0.283468 0.638842
46.500000 17.609183 0.716726 -0.345985 -0.605474
47.000000 17.897858 -0.653968 0.390501 0.647947
47.000000 18.475209 0.660438 -0.448174 -0.602462
47.500000 18.763884 -0.593094 0.483916 0.643479
47.500000 19.341234 0.591249 -0.562017 -0.578413
48.000000 19.629909 -0.522187 0.597557 0.608479
48.000000 20.207259 0.516165 -0.657529 -0.548844
48.500000 20.495935 -0.452172 0.689351 0.565982
48.500000 21.073285 0.448698 -0.749940 -0.486066
